dish	dishLabel	country	countryLabel
http://www.wikidata.org/entity/Q2899201	rousong	http://www.wikidata.org/entity/Q148	People's Republic of China
http://www.wikidata.org/entity/Q2899201	rousong	http://www.wikidata.org/entity/Q29520	China
http://www.wikidata.org/entity/Q2900293	Q2900293		
http://www.wikidata.org/entity/Q2902532	Zagorski Štrukli	http://www.wikidata.org/entity/Q224	Croatia
http://www.wikidata.org/entity/Q2905237	Pkaila	http://www.wikidata.org/entity/Q948	Tunisia
http://www.wikidata.org/entity/Q2915389	Karpas		
http://www.wikidata.org/entity/Q2915859	Fettuccine Alfredo	http://www.wikidata.org/entity/Q30	United States
http://www.wikidata.org/entity/Q2915859	Fettuccine Alfredo	http://www.wikidata.org/entity/Q38	Italy
http://www.wikidata.org/entity/Q2916235	Piyaz	http://www.wikidata.org/entity/Q43	Turkey
http://www.wikidata.org/entity/Q2916235	Piyaz	http://www.wikidata.org/entity/Q794	Iran
http://www.wikidata.org/entity/Q2916235	Piyaz	http://www.wikidata.org/entity/Q796	Iraq
http://www.wikidata.org/entity/Q2919135	Pan-bagnat	http://www.wikidata.org/entity/Q142	France
http://www.wikidata.org/entity/Q2921567	Bougna	http://www.wikidata.org/entity/Q33788	New Caledonia
http://www.wikidata.org/entity/Q2925658	brissaouda	http://www.wikidata.org/entity/Q142	France
http://www.wikidata.org/entity/Q2926295	Brouet	http://www.wikidata.org/entity/Q11772	Ancient Greece
http://www.wikidata.org/entity/Q2937940	Carbonada		
http://www.wikidata.org/entity/Q2938776	caricole	http://www.wikidata.org/entity/Q31	Belgium
http://www.wikidata.org/entity/Q2955932	Champurrado	http://www.wikidata.org/entity/Q96	Mexico
http://www.wikidata.org/entity/Q2957687	meat pastry		
http://www.wikidata.org/entity/Q2961907	Chebakia	http://www.wikidata.org/entity/Q12560	Ottoman Empire
http://www.wikidata.org/entity/Q2963566	kwanga		
http://www.wikidata.org/entity/Q2964635	Chrik	http://www.wikidata.org/entity/Q262	Algeria
http://www.wikidata.org/entity/Q2974872	Jugging		
http://www.wikidata.org/entity/Q2981224	Cocas	http://www.wikidata.org/entity/Q262	Algeria
http://www.wikidata.org/entity/Q2997013	Coratella	http://www.wikidata.org/entity/Q38	Italy
http://www.wikidata.org/entity/Q2998597	Cotriade	http://www.wikidata.org/entity/Q142	France
http://www.wikidata.org/entity/Q2998748	Q2998748	http://www.wikidata.org/entity/Q142	France
http://www.wikidata.org/entity/Q3003697	Cromesquis		
http://www.wikidata.org/entity/Q3016983	Q3016983		
http://www.wikidata.org/entity/Q3026484	Dibi	http://www.wikidata.org/entity/Q1041	Senegal
http://www.wikidata.org/entity/Q3032887	Djenkoume	http://www.wikidata.org/entity/Q945	Togo
http://www.wikidata.org/entity/Q3043512	Kalamay	http://www.wikidata.org/entity/Q928	Philippines
http://www.wikidata.org/entity/Q3044741	Esqueixada	http://www.wikidata.org/entity/Q29	Spain
http://www.wikidata.org/entity/Q3051726	Usban	http://www.wikidata.org/entity/Q948	Tunisia
http://www.wikidata.org/entity/Q3051726	Usban	http://www.wikidata.org/entity/Q1016	Libya
http://www.wikidata.org/entity/Q3057882	Escargots à la provençale		
http://www.wikidata.org/entity/Q3059025	Q3059025	http://www.wikidata.org/entity/Q142	France
http://www.wikidata.org/entity/Q3059027	Estofinade		
http://www.wikidata.org/entity/Q3075310	stock		
http://www.wikidata.org/entity/Q3080164	Fouée		
http://www.wikidata.org/entity/Q375	waffle	http://www.wikidata.org/entity/Q142	France
http://www.wikidata.org/entity/Q6493	Labskaus		
http://www.wikidata.org/entity/Q6663	hamburger	http://www.wikidata.org/entity/Q30	United States
http://www.wikidata.org/entity/Q6663	hamburger	http://www.wikidata.org/entity/Q183	Germany
http://www.wikidata.org/entity/Q12200	crêpe	http://www.wikidata.org/entity/Q159	Russia
http://www.wikidata.org/entity/Q12491	mille-feuille	http://www.wikidata.org/entity/Q142	France
http://www.wikidata.org/entity/Q20016	fideuà	http://www.wikidata.org/entity/Q29	Spain
http://www.wikidata.org/entity/Q20034	lasagna	http://www.wikidata.org/entity/Q38	Italy
http://www.wikidata.org/entity/Q20065	spätzle	http://www.wikidata.org/entity/Q142	France
http://www.wikidata.org/entity/Q26670	paper covered bone	http://www.wikidata.org/entity/Q148	People's Republic of China
http://www.wikidata.org/entity/Q30186	chocolate cake		
http://www.wikidata.org/entity/Q34715	Tarta de Santiago		
http://www.wikidata.org/entity/Q44541	pancake	http://www.wikidata.org/entity/Q30	United States
http://www.wikidata.org/entity/Q50634	Bun cha	http://www.wikidata.org/entity/Q881	Vietnam
http://www.wikidata.org/entity/Q52406	muesli	http://www.wikidata.org/entity/Q39	Switzerland
http://www.wikidata.org/entity/Q69214	Caragols a la llauna		
http://www.wikidata.org/entity/Q70241	cold borscht	http://www.wikidata.org/entity/Q37	Lithuania
http://www.wikidata.org/entity/Q123441	Ahle Wurst	http://www.wikidata.org/entity/Q1199	Hesse
http://www.wikidata.org/entity/Q130097	pemmican	http://www.wikidata.org/entity/Q49	North America
http://www.wikidata.org/entity/Q152834	fruit salad		
http://www.wikidata.org/entity/Q152981	potato pancake		
http://www.wikidata.org/entity/Q154043	rijstevlaai	http://www.wikidata.org/entity/Q31	Belgium
http://www.wikidata.org/entity/Q154043	rijstevlaai	http://www.wikidata.org/entity/Q55	Netherlands
http://www.wikidata.org/entity/Q170014	Q170014		
http://www.wikidata.org/entity/Q170883	Noon Chai		
http://www.wikidata.org/entity/Q171983	dhokla	http://www.wikidata.org/entity/Q668	India
http://www.wikidata.org/entity/Q188788	falafel	http://www.wikidata.org/entity/Q79	Egypt
http://www.wikidata.org/entity/Q188788	falafel	http://www.wikidata.org/entity/Q6841372	Middle Eastern empires
http://www.wikidata.org/entity/Q197973	French toast	http://www.wikidata.org/entity/Q142	France
http://www.wikidata.org/entity/Q200527	Salisbury steak	http://www.wikidata.org/entity/Q30	United States
http://www.wikidata.org/entity/Q203886	tzimmes		
http://www.wikidata.org/entity/Q205762	goulash	http://www.wikidata.org/entity/Q171150	Kingdom of Hungary
http://www.wikidata.org/entity/Q209304	gado-gado	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q209486	Niçard salad	http://www.wikidata.org/entity/Q142	France
http://www.wikidata.org/entity/Q213105	biangbiang noodles	http://www.wikidata.org/entity/Q148	People's Republic of China
http://www.wikidata.org/entity/Q244495	Zwetschkenknödel	http://www.wikidata.org/entity/Q28513	Austria–Hungary
http://www.wikidata.org/entity/Q244589	Zwiebeldinnele		
http://www.wikidata.org/entity/Q244609	Zwiebelrostbraten		
http://www.wikidata.org/entity/Q262796	manti	http://www.wikidata.org/entity/Q34800	Xinjiang
http://www.wikidata.org/entity/Q264558	Žganci		
http://www.wikidata.org/entity/Q271555	biryani		
http://www.wikidata.org/entity/Q281278	Olivier salad	http://www.wikidata.org/entity/Q159	Russia
http://www.wikidata.org/entity/Q284344	Q284344		
http://www.wikidata.org/entity/Q284983	mandu	http://www.wikidata.org/entity/Q28208	Goryeo
http://www.wikidata.org/entity/Q300959	eel soup		
http://www.wikidata.org/entity/Q305329	stoemp	http://www.wikidata.org/entity/Q31	Belgium
http://www.wikidata.org/entity/Q305329	stoemp	http://www.wikidata.org/entity/Q142	France
http://www.wikidata.org/entity/Q314612	Schläsches Himmelreich	http://www.wikidata.org/entity/Q81720	Silesia
http://www.wikidata.org/entity/Q316849	tarte flambée	http://www.wikidata.org/entity/Q142	France
http://www.wikidata.org/entity/Q316849	tarte flambée	http://www.wikidata.org/entity/Q183	Germany
http://www.wikidata.org/entity/Q356346	Rumford's Soup	http://www.wikidata.org/entity/Q980	Bavaria
http://www.wikidata.org/entity/Q367225	pea soup	http://www.wikidata.org/entity/Q11772	Ancient Greece
http://www.wikidata.org/entity/Q389574	Backhendl		
http://www.wikidata.org/entity/Q390823	burrito	http://www.wikidata.org/entity/Q96	Mexico
http://www.wikidata.org/entity/Q430583	kkakdugi		
http://www.wikidata.org/entity/Q432308	Papa a la Hancaina	http://www.wikidata.org/entity/Q419	Peru
http://www.wikidata.org/entity/Q453174	Onsen tamago	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q464545	Chinmi	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q473271	pepernoot	http://www.wikidata.org/entity/Q55	Netherlands
http://www.wikidata.org/entity/Q481774	amuse-bouche	http://www.wikidata.org/entity/Q142	France
http://www.wikidata.org/entity/Q485796	pilaf	http://www.wikidata.org/entity/Q796	Iraq
http://www.wikidata.org/entity/Q485796	pilaf	http://www.wikidata.org/entity/Q13415123	Syria
http://www.wikidata.org/entity/Q489703	Red beans and rice	http://www.wikidata.org/entity/Q30	United States
http://www.wikidata.org/entity/Q491517	samosa	http://www.wikidata.org/entity/Q7204	Middle East
http://www.wikidata.org/entity/Q495360	gimbap	http://www.wikidata.org/entity/Q18097	Korea
http://www.wikidata.org/entity/Q496999	hotteok	http://www.wikidata.org/entity/Q18097	Korea
http://www.wikidata.org/entity/Q500724	Pizza Margherita	http://www.wikidata.org/entity/Q38	Italy
http://www.wikidata.org/entity/Q523224	cooked rice		
http://www.wikidata.org/entity/Q531184	coronation chicken	http://www.wikidata.org/entity/Q145	United Kingdom
http://www.wikidata.org/entity/Q534420	Bauernfrühstück	http://www.wikidata.org/entity/Q183	Germany
http://www.wikidata.org/entity/Q542790	hujiao bing	http://www.wikidata.org/entity/Q148	People's Republic of China
http://www.wikidata.org/entity/Q545816	Q545816		
http://www.wikidata.org/entity/Q546072	Utopenec	http://www.wikidata.org/entity/Q39193	Bohemia
http://www.wikidata.org/entity/Q564271	bánh bao	http://www.wikidata.org/entity/Q881	Vietnam
http://www.wikidata.org/entity/Q564567	bánh chưng	http://www.wikidata.org/entity/Q881	Vietnam
http://www.wikidata.org/entity/Q572275	Balkenbrij	http://www.wikidata.org/entity/Q55	Netherlands
http://www.wikidata.org/entity/Q574483	Saumagen		
http://www.wikidata.org/entity/Q575790	lángos	http://www.wikidata.org/entity/Q28	Hungary
http://www.wikidata.org/entity/Q578473	kapsalon	http://www.wikidata.org/entity/Q55	Netherlands
http://www.wikidata.org/entity/Q590076	Hawaiian pizza	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q592399	Galician empanada		
http://www.wikidata.org/entity/Q596215	refried beans	http://www.wikidata.org/entity/Q96	Mexico
http://www.wikidata.org/entity/Q597921	brem	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q600438	Mititei	http://www.wikidata.org/entity/Q218	Romania
http://www.wikidata.org/entity/Q605444	romeritos		
http://www.wikidata.org/entity/Q610130	charoset		
http://www.wikidata.org/entity/Q612661	kalakukko	http://www.wikidata.org/entity/Q33	Finland
http://www.wikidata.org/entity/Q613717	Lampredotto	http://www.wikidata.org/entity/Q38	Italy
http://www.wikidata.org/entity/Q618291	Q618291	http://www.wikidata.org/entity/Q46	Europe
http://www.wikidata.org/entity/Q623247	Shkedei marak	http://www.wikidata.org/entity/Q801	Israel
http://www.wikidata.org/entity/Q627744	cacciatore	http://www.wikidata.org/entity/Q38	Italy
http://www.wikidata.org/entity/Q634703	Q634703		
http://www.wikidata.org/entity/Q642702	arepa		
http://www.wikidata.org/entity/Q643225	rempeyek	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q648352	bibimbap	http://www.wikidata.org/entity/Q18097	Korea
http://www.wikidata.org/entity/Q654626	Q654626		
http://www.wikidata.org/entity/Q655235	muffuletta	http://www.wikidata.org/entity/Q30	United States
http://www.wikidata.org/entity/Q656071	carrot cake	http://www.wikidata.org/entity/Q39	Switzerland
http://www.wikidata.org/entity/Q656071	carrot cake	http://www.wikidata.org/entity/Q142	France
http://www.wikidata.org/entity/Q681770	Frankfurter Würstchen	http://www.wikidata.org/entity/Q183	Germany
http://www.wikidata.org/entity/Q3105960	Gilda	http://www.wikidata.org/entity/Q3995	Basque Autonomous Community
http://www.wikidata.org/entity/Q3108857	Q3108857	http://www.wikidata.org/entity/Q948	Tunisia
http://www.wikidata.org/entity/Q3141745	Hrous		
http://www.wikidata.org/entity/Q3143540	Q3143540	http://www.wikidata.org/entity/Q142	France
http://www.wikidata.org/entity/Q3180750	Ćwikła		
http://www.wikidata.org/entity/Q3194656	kefteji	http://www.wikidata.org/entity/Q948	Tunisia
http://www.wikidata.org/entity/Q3198369	Koki		
http://www.wikidata.org/entity/Q3232406	Æbleflæsk		
http://www.wikidata.org/entity/Q3234514	Dagang rice		
http://www.wikidata.org/entity/Q3234931	otak-otak	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q3236175	nasi uduk	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q3244647	nasi kucing	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q3257494	Llapingacho		
http://www.wikidata.org/entity/Q3269818	nasi kuning	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q3272930	Kyaraben	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q3273951	nasi campur	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q3274058	chả cá Lã Vọng	http://www.wikidata.org/entity/Q881	Vietnam
http://www.wikidata.org/entity/Q3280441	tostada	http://www.wikidata.org/entity/Q96	Mexico
http://www.wikidata.org/entity/Q3301336	Negimaki	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q3301336	Negimaki	http://www.wikidata.org/entity/Q30	United States
http://www.wikidata.org/entity/Q3306566	merluza en salsa verde		
http://www.wikidata.org/entity/Q3307839	Q3307839		
http://www.wikidata.org/entity/Q3325555	Mussels marinière	http://www.wikidata.org/entity/Q31	Belgium
http://www.wikidata.org/entity/Q3325555	Mussels marinière	http://www.wikidata.org/entity/Q142	France
http://www.wikidata.org/entity/Q3326726	Sukalki		
http://www.wikidata.org/entity/Q3327283	Msoki	http://www.wikidata.org/entity/Q948	Tunisia
http://www.wikidata.org/entity/Q3327301	Mtewem	http://www.wikidata.org/entity/Q262	Algeria
http://www.wikidata.org/entity/Q3341250	bird's nest	http://www.wikidata.org/entity/Q31	Belgium
http://www.wikidata.org/entity/Q3342362	nkui		
http://www.wikidata.org/entity/Q3344796	Q3344796	http://www.wikidata.org/entity/Q948	Tunisia
http://www.wikidata.org/entity/Q3349340	Odontol		
http://www.wikidata.org/entity/Q3362159	Panisse	http://www.wikidata.org/entity/Q38	Italy
http://www.wikidata.org/entity/Q3373858	Qingtuan	http://www.wikidata.org/entity/Q148	People's Republic of China
http://www.wikidata.org/entity/Q3380255	Q3380255	http://www.wikidata.org/entity/Q35	Denmark
http://www.wikidata.org/entity/Q3382504	Zeeuws spek	http://www.wikidata.org/entity/Q55	Netherlands
http://www.wikidata.org/entity/Q3382650	Pieds paquets	http://www.wikidata.org/entity/Q142	France
http://www.wikidata.org/entity/Q3391174	Katemak	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q3391647	klappertaart	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q3396050	Q3396050		
http://www.wikidata.org/entity/Q3396176	Q3396176	http://www.wikidata.org/entity/Q29	Spain
http://www.wikidata.org/entity/Q3396255	Pantxineta		
http://www.wikidata.org/entity/Q3400238	Poularde aux morilles	http://www.wikidata.org/entity/Q142	France
http://www.wikidata.org/entity/Q3400305	poulet DG	http://www.wikidata.org/entity/Q1009	Cameroon
http://www.wikidata.org/entity/Q3400745	Bottarga de Martigues	http://www.wikidata.org/entity/Q142	France
http://www.wikidata.org/entity/Q3400746	Pouteille		
http://www.wikidata.org/entity/Q3411523	Q3411523	http://www.wikidata.org/entity/Q142	France
http://www.wikidata.org/entity/Q3412160	Pôchouse		
http://www.wikidata.org/entity/Q3420363	Raviole du Dauphiné	http://www.wikidata.org/entity/Q142	France
http://www.wikidata.org/entity/Q3420368	Ravitoto		
http://www.wikidata.org/entity/Q3439845	Roigebrageldi		
http://www.wikidata.org/entity/Q3441149	Romazava	http://www.wikidata.org/entity/Q1019	Madagascar
http://www.wikidata.org/entity/Q3443152	rougail	http://www.wikidata.org/entity/Q142	France
http://www.wikidata.org/entity/Q3443152	rougail	http://www.wikidata.org/entity/Q1027	Mauritius
http://www.wikidata.org/entity/Q3443153	Rougail morue		
http://www.wikidata.org/entity/Q3443155	Rougail saucisses	http://www.wikidata.org/entity/Q142	France
http://www.wikidata.org/entity/Q3462362	Arròs a banda		
http://www.wikidata.org/entity/Q3469468	Salade landaise		
http://www.wikidata.org/entity/Q3472373	sanganhèta		
http://www.wikidata.org/entity/Q3473983	șodou		
http://www.wikidata.org/entity/Q3477693	Seffa		
http://www.wikidata.org/entity/Q3481800	minced meat patty		
http://www.wikidata.org/entity/Q3488926	Sohlob	http://www.wikidata.org/entity/Q262	Algeria
http://www.wikidata.org/entity/Q3499615	stoemp with sausage	http://www.wikidata.org/entity/Q31	Belgium
http://www.wikidata.org/entity/Q3503333	gulyásleves	http://www.wikidata.org/entity/Q28	Hungary
http://www.wikidata.org/entity/Q3505757	sautéed reindeer	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q3505757	sautéed reindeer	http://www.wikidata.org/entity/Q33	Finland
http://www.wikidata.org/entity/Q3505757	sautéed reindeer	http://www.wikidata.org/entity/Q34	Sweden
http://www.wikidata.org/entity/Q3505757	sautéed reindeer	http://www.wikidata.org/entity/Q159	Russia
http://www.wikidata.org/entity/Q3514113	Tunisian tarte	http://www.wikidata.org/entity/Q948	Tunisia
http://www.wikidata.org/entity/Q3518777	Q3518777	http://www.wikidata.org/entity/Q142	France
http://www.wikidata.org/entity/Q3531002	tomate crevette		
http://www.wikidata.org/entity/Q3535543	Tourte de blettes		
http://www.wikidata.org/entity/Q3535568	Q3535568		
http://www.wikidata.org/entity/Q3537474	neera	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q3577245	Ça va se savoir	http://www.wikidata.org/entity/Q1009	Cameroon
http://www.wikidata.org/entity/Q3589163	Q3589163		
